flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940616018956,2.4073960113690385,2.167692065051881,1.4851112939963642,1.5807874268505835,0.0,2.6423894910141885
720575940616103218,1.3699148392023008,1.3564659966250534,1.6603212540549699,1.2242911781471304,0.49553562491061676,1.3063945294843615
720575940616466260,2.4458581770458854,3.269556544854363,2.715388247255507,2.279376132970502,0.0,3.2324741126401753
720575940616644411,2.0387904911164036,1.8024674446127698,1.4313940369055926,1.8061622912192088,0.0,1.7916472867168916
720575940616857174,2.6876259660401653,3.703451843288306,2.354428451521374,2.5830645021412497,0.0,3.134219732777735
720575940616860758,0.8406346808612327,0.9521904571390467,1.2995725793078619,1.4375905768565218,0.0,0.3
720575940616864086,2.9493878837631526,3.0521395046025592,2.5785439474418284,2.499110953030208,0.0,2.270584848790187
720575940616864217,2.5086516962969037,2.7164110309172447,2.496441912447037,2.2163533613172386,0.0,2.36267268622258
720575940616885538,8.435375246872871,11.765344590505341,13.678896966576735,15.554206290689773,4.104739807696571,7.495257760003246
720575940617000768,8.477158853190273,9.8508882848198,10.170545708072897,13.81528943678786,4.867123266251728,7.599780698590365
720575940617373268,0.0,0.8359957469322967,1.730767331432956,1.3597385369580761,0.0,0.0
720575940617471133,1.1718930554164628,0.6708203932499369,0.0,0.0,0.0,1.32874209519965
720575940617488477,1.569146972791976,1.7451520150277897,2.1228911104120876,1.9405039437103841,0.0,0.9480975102218595
720575940617494877,1.6110727964792761,1.676305461424021,1.3597385369580761,1.5595583420386112,0.0,0.5859465277082315
720575940617497437,0.5859465277082315,0.0,0.17950549357115012,0.0,0.0,0.5374838498865699
720575940617552057,2.2852182001336816,2.324985065662908,2.045048220023729,2.1084486134491294,0.0,2.5623340054636823
720575940617588258,2.2852182001336816,2.6917569644296555,2.1501937897160186,2.3371397523944135,0.0,2.8213471959331775
720575940617593233,1.3416407864998738,1.2405196043952265,1.54236470683457,1.1685698761972068,0.0,1.6679994670929073
720575940617629841,2.0765890836230025,2.202019275321833,2.1982316125063397,2.183015244004392,0.0,2.0121851030382096
720575940617672920,0.24944382578492943,0.5374838498865699,1.106044001535804,1.1590225767142472,0.0,0.0
720575940617937543,9.806403803411094,12.03439515167533,12.206555615733702,14.571661996262929,4.2890040283911555,7.4859869088851605
720575940618153105,0.24944382578492943,0.5374838498865699,1.106044001535804,1.1352924243950933,0.0,0.0
720575940618165019,8.997777503361593,10.184956226382779,10.20941830968945,8.986471313405874,0.0,10.329246503658112
720575940618291520,0.0,0.17950549357115012,0.1795054935711501,0.17950549357115012,0.0,0.0
720575940618472261,4.551068250666235,5.387330817142505,4.94694069321861,2.8884828774519913,0.0,3.812989494988006
720575940618574749,3.114303917232371,2.7294688127912363,2.9021065146238554,3.260708852722399,0.0,3.2470499431535287
720575940618696989,1.6017351702311948,1.8466185312619385,1.7220788470785986,1.2310790208412927,0.0,1.187434208703792
720575940618726171,1.9677962857527256,1.9058389811897072,1.7435595774162693,2.0121851030382096,0.0,1.0873004286866725
720575940618800064,0.66332495807108,0.5617433182117573,0.24944382578492943,0.9826268648655783,0.0,0.30000000000000004
720575940618859480,0.7063206700139031,1.6802777548171413,1.2806248474865696,1.380821011813865,0.0,0.0
720575940618864725,1.1832159566199232,1.6719914938645934,1.7540429489230493,2.0925794820959345,0.0,0.8225975119502043
720575940618995393,1.6683325008322931,1.453348623772776,1.564892612574067,1.6947631758514883,0.0,1.0878112581387147
720575940619048827,6.1042790092051185,6.705636103723163,5.930055274241173,4.039251855920296,0.0,5.434049032617288
720575940619114048,1.8547236990991407,1.8318175552045448,1.7916472867168918,1.2649110640673518,0.0,1.674979270186815
720575940619173534,1.374772708486752,1.2999999999999998,2.0518284528683193,1.7792008193443354,0.0,1.4302291968616623
720575940619176094,0.17950549357115012,0.48189440982669857,0.7717224601860151,0.5859465277082315,0.0,0.0
720575940619455879,1.2631530214330944,1.3287420951996498,1.4067298564006128,1.446835627614047,0.0,0.7118052168020874
720575940619473624,1.5807874268505835,1.9058389811897076,1.4548768561863463,2.1656407827707715,0.0,1.9148542155126762
720575940619588568,1.7259457954666155,1.6451950239004087,1.6069294390925268,1.1944315244779276,0.0,1.2310790208412925
720575940619853515,2.563851269737255,3.186778240724565,1.9610088106776966,2.038790491116404,0.0,3.0983866769659336
720575940619877396,4.465298297861956,4.851689281980956,4.007770230717103,3.639444402042097,0.0,5.776965754903982
720575940619973712,1.3780017739062924,1.5434449203720302,1.7813852287849852,1.2754084313139324,2.3654926665613556,1.4761059883656353
720575940620001360,0.0,0.0,0.17950549357115014,0.3,0.0,0.0
720575940620025620,4.088466161723191,4.142060678776528,3.71199257662093,2.8246927069840515,0.0,2.9114715637743513
720575940620031366,1.4590712418826193,1.5860503004493762,1.4544949486180954,1.7413277182145306,0.0,1.973153144926499
720575940620062288,1.2423096769056148,1.5638272140986533,1.7838784213679537,1.5405626677721789,0.0,1.0132456102380443
